material_name,cell_volume,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,density,num_sites,cell_length_ratio_max,cell_length_std,cell_sphericity,num_elements,total_atoms,element_diversity,avg_atomic_mass,total_mass,mass_std,avg_electronegativity,electronegativity_std,electronegativity_range,alkali_fraction,has_alkali,alkaline_earth_fraction,has_alkaline_earth,transition_3d_fraction,has_transition_3d,transition_4d_fraction,has_transition_4d,transition_5d_fraction,has_transition_5d,lanthanide_fraction,has_lanthanide,post_transition_fraction,has_post_transition,metal_fraction,nonmetal_fraction,carbon_content,n_o_ratio,heteroatom_content,max_pore_diameter,largest_free_sphere
DDEC_ZERQOE,-0.27756128271595265,-1.103550057421298,-1.0218871396639357,1.2386237256335502,0.6690114224662561,0.06027600631698738,-0.009611970241826613,0.8578764380994557,0.19635613413291259,1.6871034106337564,1.6718149901595685,-1.7933785157927613,0.48388561336970454,0.19635613413291259,-0.46229070818403234,-0.11997899417313009,0.29099274766998257,0.18423298856022233,0.02296635686307256,0.2338754409068957,0.28205028504919694,-0.1104507291135596,-0.12171612389003689,2.8004989182524986,4.3757352323386085,-1.3196871312811573,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.5981845942390978,0.5981845942390993,0.578506677878818,-0.298462371673629,-0.46347735946225666,-0.8873258249166655,-0.4482862189293794
DDEC_ZIF-2,2.8697900730667842,1.6111853105575693,2.952486202771061,1.6796859423751898,-0.15125764258168964,0.06027600631698738,-0.009611970241826613,-0.8912013672324051,2.832328373163192,-0.4971506616702505,-0.0040511751762017855,1.0452771819065914,-0.9698935320612043,2.832328373163192,-1.433867036155429,2.7113684809893877,1.9719987850726663,1.8078523226880865,3.3388935730952563,1.4942777260478828,1.4465004518407976,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,0.4514052743371502,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,0.20448667325692366,-0.20448667325692252,-0.47127677888391184,6.543319756148718,-0.15946242358521043,0.1750500507441051,0.14102269757372726
DDEC_ACOLIP,-1.7753363644273727,-0.944952083322755,-1.036119828206086,-0.8273916454756745,1.43861001220986,0.06027600631698738,2.2138492570496355,-0.5600593122330978,-1.0002365270058327,-0.5897057469203152,-0.6462603156826534,-0.2967381510640355,0.48388561336970454,-1.0002365270058327,1.569187068483434,-1.0893423827015443,-1.8047800586965637,-1.0744595908325465,-1.1000525654887843,-0.9395099245007649,-0.95188654370547,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.7293229960750548,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-1.0303921998138785,1.0303921998138785,0.2527118119869365,-0.23164809308161388,-0.6661539833802875,-0.4094232493022388,-0.6419171331768067
DDEC_ACUBAB,1.5658295319664546,1.0852597366444003,0.8861593186674702,1.5141496641985943,-0.15125764258168964,0.06027600631698738,2.2714852627701507,2.9042127906248085,0.820665348640084,-0.2844597140898782,0.2871987998990995,-0.5519026859487074,-0.9698935320612043,0.820665348640084,-1.0398011129222753,4.50045107504826,2.664561918042412,4.691577842516166,1.5705887325357146,3.1049339650908676,2.8976745290484214,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,4.856429975490376,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,4.811534776636455,-4.81153477663645,-3.7292254378027296,-0.298462371673629,3.114544578167597,0.19171388604647935,-0.1787284554546524
DDEC_AFITIT,0.5983406887197447,-0.13575470724279715,0.8787178698751091,0.032195330282523915,0.8502806297673198,0.25909663564700663,0.15753925002361374,-0.6498090022129425,0.45648497351090067,-0.4956945939878712,-0.3345344893320498,0.9646943331747955,0.48388561336970454,0.45648497351090067,-0.6291270473306358,-0.19596644767069146,0.1865026189442168,0.7250390236117356,0.18884930832794442,0.7650595506807637,0.7530967093040909,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.6506077780475745,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.9480669416091583,0.9480669416091586,0.9887668793722983,-0.285099515955226,-1.229144605374818,0.5470187121748687,0.16156233111387672
DDEC_AFOQUI,0.5341284445912811,1.7314622935904742,-0.595623884630749,0.07222340265991879,-0.5689784304538645,-1.3863802591896344,-1.678219208032143,1.0110128641357667,0.5085107413864983,0.1514836712473249,0.23745067919539528,-0.24002373627445273,0.48388561336970454,0.5085107413864983,-0.6581420628343928,0.5835940908290997,1.063343350055357,0.15994357385973368,0.37019487644688737,-0.2871265488451412,-0.05002281527956338,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,0.8620933683935694,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,0.6340097595424201,-0.6340097595424181,-0.2509324251406103,-0.24501094880001692,0.8098605603705895,-1.0086978424169337,-0.863946402182084
DDEC_AHINIP,-0.18279037779549517,-1.2648383571044666,-0.6199622679610236,1.1538936751001971,-0.15125764258168964,0.06027600631698738,0.8125714358925358,0.008767765644692031,0.3697753603849046,1.8612329209769092,1.534488657795909,-1.670623110040141,0.48388561336970454,0.3697753603849046,-0.5777927891316808,-0.3643766971060801,-0.06658916267284484,0.13773761658583802,0.11215472972375339,0.339158294296861,0.29229042470691186,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.8564783482732923,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-1.1633791553753494,1.1633791553753525,0.24714266898023768,-0.21828523736321087,-0.8610353525322404,-0.3589298069367053,-0.7730544448458759
DDEC_AMILUE,0.8339871038195381,-0.6913397690019019,1.584109158714374,0.5645600008984543,0.7514129231414348,0.4726326370603358,0.33706145392784914,-0.7445200780112298,0.47382689613609985,0.481678637207965,0.7004472049452256,0.07415126789565701,0.48388561336970454,0.47382689613609985,-0.6389409496333771,-0.09702499270592302,0.32151251918791335,0.2345749677383336,0.2362267657560178,0.3365097293385579,0.39322894419010385,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.4341409284720036,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.7216724815461779,0.721672481546179,0.3432103858457922,-0.27173666023682297,-0.6661539833802875,1.7233317019162882,2.651013956805645
DDEC_AMIMEP,0.8254981023623186,-0.7126326986152163,1.5925252971756247,0.5709116892018229,0.8053343794147283,0.4127867339984957,0.28674801669726774,-0.7345783383999885,0.47382689613609985,0.5114421151137224,0.7247669558943967,0.04988035639527373,0.48388561336970454,0.47382689613609985,-0.6389409496333771,-0.09702499270592302,0.32151251918791335,0.2345749677383336,0.2362267657560178,0.3365097293385579,0.39322894419010385,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.4341409284720036,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.7216724815461779,0.721672481546179,0.3432103858457922,-0.27173666023682297,-0.6661539833802875,1.6214080307968772,2.5812689390321766
DDEC_AMUCOB,-1.0099600396226094,0.9274487090264408,-0.896165907815141,-1.3073242474368205,1.592296496693796,1.2875871583647693,1.022219515324917,0.9348679810878142,-0.21985000887186834,-0.09205724688583397,0.015074916211393154,-0.9276919230104215,-0.9698935320612043,-0.21985000887186834,-0.46229070818403234,-0.22951814604830414,-0.3076083226759265,-0.6209789479542213,-0.006443540012970189,-0.4936027916134135,-0.6284444182310694,-0.1104507291135596,-0.12171612389003689,5.438476099992393,4.3757352323386085,-1.3196871312811573,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,0.3202565676073114,-0.3202565676073098,-0.8445833960516932,-0.298462371673629,-0.03278953363644106,-0.9934630230078829,-0.575113470691855
DDEC_APEBED,-1.2791263327291316,-1.3884949074514692,-0.6209372403323212,-0.8497083881631861,-0.15125764258168964,0.06027600631698738,-0.009611970241826613,1.096219147130168,-0.9135269138798365,-0.15918150758917257,-0.3814078706097908,0.4537587509978386,0.48388561336970454,-0.9135269138798365,1.253740208752461,-0.5916802569524235,-0.46854880422124023,-0.8992579817760271,-0.9624352772675538,-0.8216177181560205,-0.9496922280645312,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,0.8309250755410732,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,0.6014120253153957,-0.6014120253153932,0.22685507659869147,-0.298462371673629,0.2748446276677129,-0.6912718289692399,-0.5490219723929495
DDEC_ASACON,-0.2441777361908378,-0.7845168137030045,0.11538880514119505,-0.3957711275633668,-0.15125764258168964,0.06027600631698738,-0.009611970241826613,1.4437599495155287,-0.28921769937266517,-0.3208269813789476,-0.34315784733560517,0.7491069065737249,-0.9698935320612043,-0.28921769937266517,-0.39700692330057874,0.5377001740927142,0.5748585614583884,0.16160953113208948,0.08927005707572826,0.1692387526799506,-0.1298959046097409,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,1.2984494683285146,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,1.09037803872076,-1.0903780387207564,0.2841895768074078,-0.298462371673629,1.1843717132626035,-0.018146240106956375,0.16958874130796425
DDEC_ATAFIK,0.5405292737640405,-0.8650625369988099,1.2184156195100624,0.2885681083652096,-0.15125764258168964,0.06027600631698738,-0.009611970241826613,-0.1046064889607963,-0.358585389873462,0.4173862739002283,0.5408421113210212,0.2308743618513086,-0.9698935320612043,-0.358585389873462,-0.3257882488822657,0.45102129629016197,0.4925744091629494,0.06349009774845486,-0.017112745504279034,0.019655215175652416,-0.3311877927385403,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,1.4174556774016818,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,1.2148421148603072,-1.2148421148603064,0.4666175320169595,-0.298462371673629,0.9460464341495037,0.1048136253903435,0.42068258884214216
DDEC_ATOWIQ,-1.0028778842411348,-0.20498129247101254,-0.3917207588206322,-0.7908510448115077,-2.135804305850967,-2.479525254496089,-0.7920357522505312,-1.0623101855268928,-1.034920372256231,-1.1210819377526196,-1.1769135794451104,0.7110189836904249,0.48388561336970454,-1.034920372256231,1.713391347217593,-1.00881700633084,-1.5186611845068068,-1.135155260936126,-1.1147111260768434,-1.0415869304028336,-1.0506307475477226,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.0907658702398828,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.36254954396946515,0.36254954396946504,0.03847029019862411,-0.2784180880960245,-0.2525282202822654,1.1862880083930154,1.3429492982977225
DDEC_ATOWOW,-0.9995460334489518,-0.12706024425379825,-0.314546224528468,-0.7972272570079394,-2.2024322499200912,-2.564794971636507,-0.474111707559504,-1.0657451168173528,-1.034920372256231,-1.175412697705343,-1.2474890572863786,0.7375903059659027,0.48388561336970454,-1.034920372256231,1.713391347217593,-1.00881700633084,-1.5186611845068068,-1.135155260936126,-1.1147111260768434,-1.0415869304028336,-1.0506307475477226,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.0907658702398828,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.36254954396946515,0.36254954396946504,0.03847029019862411,-0.2784180880960245,-0.2525282202822654,1.4008126092049136,1.3668925648450767
DDEC_ATOXEN,-1.6506062371580932,-1.1555848027058986,-1.3263935117322994,-0.8899275727868328,0.2162273780052891,0.8950643557820113,0.7423897867377393,0.19659092806599282,-0.8441592233790397,-0.4527805272813231,-0.5118826845791983,0.028582013793619968,0.48388561336970454,-0.8441592233790397,1.0392363441353991,-0.9155089470244933,-1.2313931239651315,-0.8275892705893503,-0.9529103054086462,-0.7418873634042524,-0.7522038203800261,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.31606810143078307,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.5981845942390978,0.5981845942390993,0.578506677878818,-0.285099515955226,-0.7506025766794673,-0.6202434748920254,-0.6413007628852223
DDEC_AXOCEW,1.1348822172367454,0.044890878727936394,1.2322256744491573,0.7155536104885725,1.0489345345724448,0.06027600631698738,-0.009611970241826613,-0.3558880036257375,0.6125622771376935,-0.0945712990020492,0.09269184733564631,0.20154064661436094,0.48388561336970454,0.6125622771376935,-0.7125452169039375,0.3622457420884852,0.8508745839003583,0.476039106997603,0.5850633974718555,0.3773144684862678,0.6916558713578002,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.4833379397391788,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.773125767924128,0.773125767924129,0.629789203065503,-0.298462371673629,-1.229144605374818,0.5940444645889696,0.22247421875280166
DDEC_AXUBAW,0.560765554273912,1.202223088306225,1.0020021257190779,0.1252389584927983,-2.2713640322876243,-2.6530130897417514,-2.2907090344526253,-1.405982055138793,-0.34124346724826277,-1.2331439321214095,-1.32518887005729,0.6498310903829747,-0.9698935320612043,-0.34124346724826277,-0.3441930748555377,-0.3417621188337178,-0.4768447701701238,-0.5887380693426684,-0.17606844470812727,-0.4462504253506413,-0.5020518373129861,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,0.033507066269909076,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.23257719754903441,0.23257719754903589,0.0046033623064769226,-0.298462371673629,-0.9280395086676311,2.3604110363382302,0.3795081469374074
DDEC_AYUWUM,1.0599382026746489,1.820506027051672,0.3860683911750354,-0.2299896104561395,0.19495575455202316,1.1826731724805808,0.45428711469664584,0.018028881886934012,1.2368714916448649,-0.5809240709417054,-0.36699486108138984,0.3552706318846808,0.48388561336970454,1.2368714916448649,-0.9627997256238429,0.5307470100342235,1.0146289611878039,0.42652891365239853,0.9614853372985563,0.5566036103975679,0.40815029054848845,5.7509522255973,8.215838362577491,-0.21433214659309496,-0.22853302288711624,-1.3196871312811573,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.5981845942390978,0.5981845942390993,-0.6522739266016243,-0.298462371673629,-0.36776895372318663,-0.5659282427297114,-0.9273056424493584
DDEC_AZIXUD,-0.1980810524543801,-1.046921984749787,-0.6022853802219155,0.6856099370584061,-0.15125764258168964,0.06027600631698738,-0.009611970241826613,-0.4083244347188631,-0.6013723066262509,1.0388888998980146,0.9107679996711548,-1.2302983112414678,-0.9698935320612043,-0.6013723066262509,-0.01589077371068765,-0.2499160443498612,-0.33731785517102025,-0.5512377382918678,-0.3695057790505533,-0.5328421395679777,-0.5766585691049104,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,0.3078031873951254,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,0.05429870220777218,-0.05429870220777063,0.5119779965555511,-0.298462371673629,0.1418136389956465,-0.028502771092749013,-0.031928086964145584
DDEC_BARZAW,0.8807749260928684,1.2572105676273821,1.125448769726313,0.21840514240626727,1.2411292442249273,1.8003083064804397,1.45324039947694,0.6267576594375196,1.6530776346496459,-1.2006471047173666,-1.2683268322973507,0.950235244739827,0.48388561336970454,1.6530776346496459,-1.0805665532567394,0.7192636818273115,1.1832277552376738,1.8628648877267482,1.2965911654255795,1.7973537747102208,1.9116953677198536,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.4341409284720036,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.7216724815461779,0.721672481546179,0.8862018289989285,-0.285099515955226,-0.9194997632778262,0.7875226797928624,-0.9627106771394834
DDEC_BARZUR,-0.4970810548663307,-0.6706701090853077,0.2278199985103363,-0.45904268092801676,1.9688488156743489,0.06027600631698738,-0.009611970241826613,-0.9001270888513592,-0.5059917321876553,-0.48283263760361816,-0.43435789224306276,0.5200296399468207,-0.9698935320612043,-0.5059917321876553,-0.1506530180799992,-0.6091628540385574,-0.9491903276278459,-0.6949861717908801,-0.35098929560730363,-0.6224622951480693,-0.6655283525629375,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.7516008879696248,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-1.0536918011925727,1.0536918011925742,-0.24588410436751562,1.6257888517764059,-0.23594416845993899,-0.23710569495363581,0.13576542155727261
DDEC_BEGBOG,-2.0408248611283737,-1.103254777783961,-1.281388558701661,-1.5980549849867123,-0.15125764258168964,0.06027600631698738,-0.009611970241826613,-0.7620971142066668,-1.121629985382227,-1.2331439815572045,-1.3251889557656216,2.2202944835938796,-0.9698935320612043,-1.121629985382227,1.3122412627389324,-1.0703801930453822,-2.179503194635353,-1.2065233064248098,-1.0186264261884472,-1.1005026053790554,-1.1717569709275524,7.882371481855794,8.215838362577491,-0.21433214659309496,-0.22853302288711624,-1.3196871312811573,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.2164947607444861,0.21649476074448887,-1.2117196559109162,-0.298462371673629,0.16297765992074773,-0.6773702306307653,-1.0694243160045225
DDEC_BEKSAM,-1.471186717323191,-0.03251959162570359,-1.5766013197741693,-1.3880078409004102,-0.15125764258168964,0.07312767713594133,0.09475432630150012,4.521627691667001,-0.948210759130235,-0.08599720956380608,-0.3536474547749527,0.022307832637692072,-2.4236726774921133,-0.948210759130235,0.038218309255778134,1.1342958087461765,0.48925607860602327,-0.16379020262429733,-0.25111367753588426,0.19160595288509502,-0.19309219506878245,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-1.3196871312811573,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,7.995103629442512,3.3514389233794577,4.183540819818397,-4.1835408198183925,-3.7292254378027296,-0.298462371673629,3.5562756815786893,-1.0107510386663534,-0.5922358748213086
DDEC_BENXOJ,-0.2729539692560767,1.2533063901051675,-1.2453551958764695,-0.22307387261231773,1.1361346351948618,0.06027600631698738,1.820900421692913,0.5369141777296611,-0.04643078261987629,0.5342658426122995,0.39710014923261716,-0.5658551192594775,0.48388561336970454,-0.04643078261987629,-0.26397581448146573,-0.22873744561131754,0.1396983037797553,-0.37180881134642363,-0.22208519187064207,-0.41441563822773403,-0.4011133178297947,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,0.38457159865344054,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,0.1345878691208406,-0.1345878691208386,-0.24588410436751562,-0.27173666023682297,-0.23594416845993899,-0.8555484443428142,-0.5655959882482728
DDEC_BENXUP,-0.3122300660964694,1.1689220315239826,-1.2549056501348415,-0.22778246008045147,1.1523957201496315,0.06027600631698738,1.7985375298543853,0.605201661698942,-0.04643078261987629,0.4818333439700772,0.3575813851402834,-0.4992341504230662,0.48388561336970454,-0.04643078261987629,-0.26397581448146573,-0.22873744561131754,0.1396983037797553,-0.37180881134642363,-0.22208519187064207,-0.41441563822773403,-0.4011133178297947,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,0.38457159865344054,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,0.1345878691208406,-0.1345878691208386,-0.24588410436751562,-0.27173666023682297,-0.23594416845993899,-1.02828370015213,-0.7575681412698189
DDEC_BEPMAM,-0.43833236454446783,-1.4027667565894224,0.8329003813782363,-0.002383461936937342,1.9688485951832915,0.06027600631698738,-0.009611970241826613,-0.9874125577243213,-0.5840303840010517,0.8078010333623444,0.662038935509863,-0.4565957008027059,0.48388561336970454,-0.5840303840010517,0.4386255232076266,-0.8174440869986864,-0.9682493776922741,-0.9216547307545131,-0.7489274665081435,-0.6385772913455854,-0.7587867673028428,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.11534429546070818,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.3882551858170613,0.38825518581706164,-0.4061178057055358,-0.24501094880001692,-0.8080276201229093,1.4821775970598605,2.5589391123657346
DDEC_BEPMEQ,-0.4135895615014656,-1.370810938059844,0.8362799067125158,0.00016709406092520893,1.9688486715071183,0.06027600631698738,-0.009611970241826613,-0.6611888879072252,-0.532004616125454,0.7647381982472121,0.6387370607161883,-0.43248665662147745,1.9376647588006135,-0.532004616125454,0.8082321822401023,-0.8539132536991115,-0.6976381145549662,-0.9900037108298473,-0.8910598387923627,-0.655807741881776,-0.7587867673028428,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.16166517376149464,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.4367004339144543,0.43670043391445656,-0.5339296377092739,-0.24501094880001692,-0.8610353525322404,1.542371563534679,2.653760430310793
DDEC_BEPMIU,-0.43364331086712316,-1.372057674306378,0.8125588609584594,-0.017735377303881875,1.968848639705523,0.06027600631698738,-0.009611970241826613,-0.6369141341378526,-0.532004616125454,0.7466158816253894,0.6202026020157257,-0.4222107886008161,1.9376647588006135,-0.532004616125454,0.8082321822401023,-0.8539132536991115,-0.6976381145549662,-0.9900037108298473,-0.8910598387923627,-0.655807741881776,-0.7587867673028428,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.16166517376149464,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.4367004339144543,0.43670043391445656,-0.5339296377092739,-0.24501094880001692,-0.8610353525322404,1.4961130817916115,2.1624634544385932
DDEC_BEPNIV,-0.44631927451306636,-1.4103127917658114,0.8294885304857017,-0.004958414303619881,1.9688486559596734,0.06027600631698738,-0.009611970241826613,-0.9890618377342049,-0.6360561518766492,0.8158728105715432,0.6653869787889962,-0.46106709848881006,0.48388561336970454,-0.6360561518766492,0.5387273266955889,-0.8207207533712714,-0.976505115980687,-0.9157940201415301,-0.7897487744748906,-0.6988894304515157,-0.8136446583263166,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.06516334396818955,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.3357728337115523,0.33577283371155486,-0.26765498770148594,-0.24501094880001692,-0.7506025766794673,1.4671697920119882,2.5346196786551345
DDEC_BEPNOB,-0.43833236454446783,-1.4027667565894224,0.8329003813782363,-0.002383461936937342,1.9688485951832915,0.06027600631698738,-0.009611970241826613,-0.9975395764513716,-0.6360561518766492,0.8078010333623444,0.662038935509863,-0.4565957008027059,0.48388561336970454,-0.6360561518766492,0.5387273266955889,-0.8207207533712714,-0.976505115980687,-0.9157940201415301,-0.7897487744748906,-0.6988894304515157,-0.8136446583263166,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.06516334396818955,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.3357728337115523,0.33577283371155486,-0.26765498770148594,-0.24501094880001692,-0.7506025766794673,1.479325812938343,2.5541577104714586
DDEC_BEPNUH,-0.3983530611022251,-1.4027667565894224,0.8825847189223874,0.03511372260483062,1.968848759138181,0.06027600631698738,-0.009611970241826613,-0.2405457094610593,-0.532004616125454,0.8498607106764717,0.7029916134339053,-0.47973255297744777,1.9376647588006135,-0.532004616125454,0.8082321822401023,-0.7335006404982473,-0.4030852369609509,-0.9464919695382531,-0.8941523621231767,-0.6526268232117718,-0.7587867673028428,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.16166517376149464,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.4367004339144543,0.43670043391445656,-0.5339296377092739,-0.24501094880001692,-0.8610353525322404,1.5840195714628031,2.735329786986788
DDEC_BEPPAP,-0.45667009804980263,-1.3787506794193491,0.7898778416243772,-0.03485293204253016,1.9688487725655217,0.06027600631698738,-0.009611970241826613,-0.6087792830381781,-0.532004616125454,0.7370664376373203,0.6069715123503678,-0.41676461660249225,1.9376647588006135,-0.532004616125454,0.8082321822401023,-0.8539132536991115,-0.6976381145549662,-0.9900037108298473,-0.8910598387923627,-0.655807741881776,-0.7587867673028428,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.16166517376149464,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.4367004339144543,0.43670043391445656,-0.5339296377092739,-0.24501094880001692,-0.8610353525322404,1.1803126256765941,2.0802641310675236
DDEC_BEPPIX,-0.42417635311724,-1.3293733622868897,0.788415617028046,-0.03595648515887033,1.9688487973000934,0.06027600631698738,-0.009611970241826613,-0.7222937429496984,-0.27187577674746594,0.6668227052151342,0.56545656367007,-0.37602290658094867,0.48388561336970454,-0.27187577674746594,-0.02636349944613276,-0.7262500409505781,-0.7511708753772812,-0.7177447439158365,-0.49101102071824204,-0.24756089586760877,-0.3725872144975882,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.3484429088453113,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.632044176242652,0.6320441762426542,-0.453760925878972,-0.24501094880001692,-1.074776209021479,1.3717439804929896,2.3704793635793204
DDEC_BEPPOD,-0.3623968821536723,-1.3464339635552482,0.8792051935881079,0.03256316660696808,1.968848682814349,0.06027600631698738,-0.009611970241826613,-0.8039521727660922,-0.3239015446230636,0.7660222386777429,0.6542181387008085,-0.43321180209968035,0.48388561336970454,-0.3239015446230636,0.038218309255778134,-0.729526707323163,-0.7585760417703006,-0.7127598618395468,-0.5318323286849891,-0.3154500636116639,-0.4691371026989019,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,-0.31606810143078307,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,-0.5981845942390978,0.5981845942390993,-0.34457877548151383,-0.24501094880001692,-1.0377277938966778,1.4547770064621053,2.5071277507966734
DDEC_BERFIP,0.5406023118423504,0.49437196665481853,1.1491045534667015,-0.42890290709174894,-0.4772734882863724,-0.9154230183323425,-1.9446208774232545,1.9257013666160545,0.9594007296416776,-0.7544011900417427,-0.6120104727520244,0.348573731868282,0.48388561336970454,0.9594007296416776,-0.8651394295380261,1.0418116114323193,1.4423438556127761,0.42966123644759135,0.8287542359400117,-0.13593221239409248,0.05091570420362801,-0.1104507291135596,-0.12171612389003689,-0.21433214659309496,-0.22853302288711624,0.88337903180503,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.24476334024067295,-0.29837930001470525,0.6562716268194121,-0.6562716268194092,-0.5772263287674506,-0.24501094880001692,1.1752372948993837,-1.0991878736195082,-0.9545029815655183
