material_name,cell_volume,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,density,num_sites,cell_length_ratio_max,cell_length_std,cell_sphericity,num_elements,total_atoms,element_diversity,avg_atomic_mass,total_mass,mass_std,avg_electronegativity,electronegativity_std,electronegativity_range,alkali_fraction,has_alkali,alkaline_earth_fraction,has_alkaline_earth,transition_3d_fraction,has_transition_3d,transition_4d_fraction,has_transition_4d,transition_5d_fraction,has_transition_5d,lanthanide_fraction,has_lanthanide,post_transition_fraction,has_post_transition,metal_fraction,nonmetal_fraction,carbon_content,n_o_ratio,heteroatom_content,max_pore_diameter,largest_free_sphere,clean_material_name,purity,recovery,efficiency,score
DDEC_ECIWUJ,-0.4279092400780467,0.3723887922596841,1.1596982316067823,-1.7099084612479647,-1.8953983156388676,-0.2834975390289843,-0.9110253328644607,0.6573515467255441,-0.0117469373694778,0.8645843189670552,0.5412763169593114,-0.8587941822215988,0.4838856133697045,-0.0117469373694778,-0.2954543690374288,-0.2793264005065683,0.0652248028018883,0.0330655973266962,-0.1828719960359184,0.0290910226843692,0.0948020170224071,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-0.2045548758918526,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.4815571451157442,0.4815571451157474,0.7152600783766446,-0.285099515955226,-0.5910885671143504,-1.605741979626481,-1.0801971997037578,ECIWUJ,0.9864533640771633,0.7473108869140317,0.007468342616174547,0.7056410047497402
DDEC_HIWXER01,0.2329386818888243,0.8706895978136474,1.0366739482485503,-0.8312418966865969,1.164409786158884,0.0602760063169873,2.1187274802000973,3.47940582538895,0.2657238246337094,-0.4442461949789725,-0.3659351095776075,0.0907409060582335,-0.9698935320612044,0.2657238246337094,-0.8013452038690653,2.131548063451743,1.6840241762306956,2.370859076908518,0.7934376195021146,1.1977680249458609,0.9707728208852344,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,3.536533980898073,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,3.431105664183858,-3.431105664183855,-2.538147433466818,-0.0579309687423746,3.926759832826704,-1.5453001451740165,-0.8914881835200116,HIWXER01,0.9828790562978312,0.7601260793788132,0.00781911339918516,0.7043574117071294
DDEC_FAFJIH,-0.6921226460518541,-0.6422904550523658,-0.8248403336479079,0.1601855281793616,0.467580349366227,0.8522581521043257,1.996080623608814,0.5943900740059148,-0.1678242409962707,0.0582612882266713,0.2187662405838939,-0.9886705257458074,1.9376647588006133,-0.1678242409962707,0.2202215883248003,-0.6367961821360584,-0.1943937646939651,-0.4758534168202509,-0.5898996084265763,-0.3849457721720934,-0.3159738709613635,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-0.4073061950535443,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.6936070526127506,0.6936070526127528,0.0004127575925496,-0.1915595259264048,-0.0980452648221706,-1.4485117701731751,-1.1423644885983362,FAFJIH,0.9557608916303938,0.862007654220777,0.04477282671481535,0.7040905569678473
DDEC_DEBNUU,-1.6443514059029418,0.4406312104566553,-1.5275021274755547,-1.7314160258219091,1.2493551883078446,0.0602760063169873,-0.0096119702418266,1.330615783968501,-1.0522622948814302,0.2470094312508701,0.1102899292911029,-0.9393163927045396,-0.9698935320612044,-1.0522622948814302,1.0392363441353991,-0.4667730630262013,-0.6838878222068382,-0.7856295260297756,-0.8244159610133176,-0.4568061533021507,-0.5681738819599464,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-1.319687131281157,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,5.317146864295477,3.3514389233794577,2.2883447715639025,-2.2883447715639003,-1.4215118044019004,-0.298462371673629,2.47955611701415,-1.57631657615253,-0.957661879309888,DEBNUU,0.9450886285206789,0.9237693731641867,0.013033278579290706,0.7018105125269645
DDEC_POJTUE,0.4167789800744781,-0.2549163994001708,0.0026977757633417,0.4215366565538764,-0.1512576425816896,0.6305190295598799,-0.0096119702418266,0.9209483649233448,0.6125622771376935,-0.0768157896784245,0.0422465004161764,-0.2066856136230019,-0.9698935320612044,0.6125622771376935,-0.9627997256238428,0.944265773626244,0.921191965728831,0.6123989742675194,1.0881550929287047,0.4999967851350419,0.4248270894196246,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,0.3530112518027997,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.1015801005010234,-0.1015801005010227,0.3733765771320774,-0.298462371673629,0.2064814807112344,-1.816916038054135,-0.9546480098694204,POJTUE,0.9922416820568968,0.676008469461849,0.0018805169363890104,0.6916312210647503
DDEC_LIBJAJ,0.680403155298573,0.3230442970993575,0.2263898785094563,0.1771070143929689,-0.1512576425816896,0.0602760063169873,0.4237966651215192,0.0255309909961211,1.3062391821456616,-0.7089313130580639,-0.5868951761470262,0.7146797001048046,-0.9698935320612044,1.3062391821456616,-1.1804123419020214,0.6655974344392895,0.6904057336612526,0.3850185237245451,1.6404797598121146,0.8038397114305361,0.709210396485312,-0.1104507291135596,-0.1217161238900368,3.718056198857679,4.3757352323386085,-1.319687131281157,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.2787267988142597,0.2787267988142621,-0.5184934261146196,-0.298462371673629,-0.688184051197465,-1.5768258973571674,-0.8517005747713419,LIBJAJ,0.9325447539383461,0.942199252607303,0.01264969320288639,0.6906786928870918
DDEC_NIRDOI,0.5755183052565419,0.3939771622736939,0.4270113460101723,-0.1512679137232694,-0.1512576425816896,1.2568365365521834,-0.0096119702418266,0.6241006606574065,1.254213414270064,-0.9942564740566,-1.0152189715342588,1.4856192572849538,0.4838856133697045,1.254213414270064,-0.9683302120043932,0.4293090473570092,0.9176630810940162,1.374525194529929,0.9463319729775668,1.355288064522008,1.4135857172267132,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-0.4879586535046041,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.7779583970314493,0.7779583970314493,0.7587038382033024,-0.2895538011946936,-0.8537138425309517,-1.1094230300991317,-1.0688215421164289,NIRDOI,0.9460359871525154,0.8759406757125018,0.018115267787268227,0.6897488343268098
DDEC_LIRNEH,1.3938830502915305,0.9031703579207137,1.3810508159418744,0.5172534111795433,1.4594577981359318,0.0602760063169873,-0.0096119702418266,-0.2698290531175298,2.2080191586560205,-0.824832833395098,-0.7026498983966739,1.0775729673139551,0.4838856133697045,2.2080191586560205,-1.2003294288156172,0.6581122455167312,1.1300787968579746,1.6457790191700354,1.745872954926261,1.9717622018132643,1.8853635800285868,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-0.8093723703402891,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-1.1141128013780006,1.1141128013780033,0.1821536018596924,-0.2316480930816138,-0.8722658043138783,-0.8963940854065461,-1.0541011692703557,LIRNEH,0.9293792434354002,0.9136547806426679,0.058462128446926435,0.6871625587810053
DDEC_PURQEZ,-0.121206142823919,1.1262705283530867,-0.8279275576887439,-0.8781561041164971,-0.1512576425816896,0.0602760063169873,0.1219311867013868,0.00619763961083,-0.2892176993726651,-0.0224756142520302,-0.0346739819133811,-0.2083596731062119,-0.9698935320612044,-0.2892176993726651,-0.3970069233005787,-0.0114935982659917,-0.0149012102583073,-0.250570309800161,0.0462839827774113,-0.2527299600790292,-0.2346379045372265,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-0.0106188314763213,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.2787267988142597,0.2787267988142621,-0.5184934261146196,-0.298462371673629,0.8098605603705895,-1.1598274201031475,-0.6879726839347498,PURQEZ,0.9440481801134541,0.8353532217861511,0.0604982158493169,0.6833862075431331
DDEC_BOWQAG,0.4104546052564861,-0.3313613119014891,0.6674708665972879,-0.0610199872506963,-0.1512576425816896,0.8534608473186807,-0.0096119702418266,0.5789598350805704,0.9594007296416776,-0.4179764016208922,-0.3108773086959297,0.8981924269004119,-0.9698935320612044,0.9594007296416776,-1.0848750957311135,0.737437044393777,0.7524957855724342,0.8725156411952124,1.332155183729942,0.7031751744126992,0.8408693349416487,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-0.5853317435857615,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.8797972152930489,0.8797972152930496,0.3233448452426288,3.977651458215338,-0.0853124392249552,-1.260825376904719,-0.8768085998844104,BOWQAG,0.9322748709582095,0.9021155407262289,0.03795548372161952,0.683362787863935
