material_name,cell_volume,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,density,num_sites,cell_length_ratio_max,cell_length_std,cell_sphericity,num_elements,total_atoms,element_diversity,avg_atomic_mass,total_mass,mass_std,avg_electronegativity,electronegativity_std,electronegativity_range,alkali_fraction,has_alkali,alkaline_earth_fraction,has_alkaline_earth,transition_3d_fraction,has_transition_3d,transition_4d_fraction,has_transition_4d,transition_5d_fraction,has_transition_5d,lanthanide_fraction,has_lanthanide,post_transition_fraction,has_post_transition,metal_fraction,nonmetal_fraction,carbon_content,n_o_ratio,heteroatom_content,max_pore_diameter,largest_free_sphere,clean_material_name,purity,recovery,efficiency
DDEC_PARHAS,0.1423135191735541,0.3644490640237182,-0.056182328497957,-0.5546859546128982,-0.1512576425816896,0.0602760063169873,0.6466595911340749,-1.5258540673165797,-0.5666884613758525,-1.1007315794153236,-1.1583074807103024,1.8487857139536328,-0.9698935320612044,-0.5666884613758525,-0.0671520102052346,-0.6145129004058315,-0.959878347017788,-0.9544596550667402,-0.4209962925086093,-0.723195883339882,-0.777072730977334,-0.1104507291135596,-0.1217161238900368,4.545927429478895,4.3757352323386085,-1.319687131281157,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.0095057985615337,-0.0095057985615305,-0.8142187429806298,-0.298462371673629,-0.3728062382357693,0.3756146459729426,0.7658499521293826,PARHAS,0.9414328644843512,0.7310308247813264,0.13662131947350634
DDEC_PARHEW,0.3711375510196708,0.3477823526680282,0.0148507299119342,-0.1961956858150512,-0.1512576425816896,0.946526604504132,-0.0096119702418266,-1.7068507460917484,-0.5666884613758525,-0.9125380109006062,-0.9083307885718253,1.2338833220345085,-0.9698935320612044,-0.5666884613758525,-0.0671520102052346,-0.6145129004058315,-0.959878347017788,-0.9544596550667402,-0.4209962925086093,-0.723195883339882,-0.777072730977334,-0.1104507291135596,-0.1217161238900368,4.545927429478895,4.3757352323386085,-1.319687131281157,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.0095057985615337,-0.0095057985615305,-0.8142187429806298,-0.298462371673629,-0.3728062382357693,0.5410006366228634,0.8998515728005203,PARHEW,0.9285520522705237,0.7353364470413064,0.1168246272162943
DDEC_OSAVUA,-1.4303346887266386,1.6019988395132987,-1.5503133588894866,-1.779282589210247,1.9488600452515232,0.4689057292546533,-0.0096119284217152,-1.0141642381628162,-1.2256815211334222,1.241915041407271,1.093156826719155,-1.8245880113698385,-0.9698935320612044,-1.2256815211334222,1.8295137400929944,-0.9726707386314168,-1.848384162746876,-1.1409150625769902,-1.10877348128168,-1.0721231634366708,-1.1738049988590955,-0.1104507291135596,-0.1217161238900368,4.545927429478895,4.3757352323386085,-1.319687131281157,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.0095057985615337,-0.0095057985615305,0.1574501552934034,-0.298462371673629,0.5339049740291057,-0.14323836368482,0.2534105688289399,OSAVUA,0.878007027077057,0.8454538333628874,0.11510190496020109
DDEC_DEPXAY,1.2749666433632918,-0.0758456840942892,-0.1887599938716962,2.5171768904834453,-0.1512576425816896,0.0602760063169873,-0.0096119702418266,-0.5032992831957298,0.3350915151345062,1.453247997340681,2.299999844817494,-1.723343798114516,0.4838856133697045,0.3350915151345062,-0.5561361489539968,0.3854467937980705,0.8742337029885946,0.393316417995516,0.2278151022962031,0.1926609560120968,0.1474655924049417,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,0.5620985496882944,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.3202565676073114,-0.3202565676073098,0.3092734206487213,-0.285099515955226,0.5055702486458286,-0.3890778953705114,-0.4898912136113236,DEPXAY,0.8807144512815208,0.7973527907952781,0.1064543518013647
DDEC_QUQFIS,1.3287246229553282,1.3592134550707902,1.1574882558882984,0.2425858088717108,-1.220038637544996,-1.3075382333483967,-1.159550946097221,-1.0740884255633367,0.0923045983817173,-1.2331438792101166,-1.3251887978317065,1.7471752021791485,-0.9698935320612044,0.0923045983817173,-0.699373926971311,0.4477652174377756,0.4894164729251291,0.3311525174999479,0.4110471096469424,0.2728752433839239,0.3449540000894469,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,0.2649744947983809,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.0095057985615337,-0.0095057985615305,1.1291190535674367,-0.298462371673629,-0.3728062382357693,0.6303442039263595,0.2240060802127686,QUQFIS,0.8202555624258356,0.7992512896749979,0.07656769078491578
DDEC_LADHEF,-0.2953140222519078,-0.528050008161821,-0.7116942931174978,0.3543411895607101,-0.5910667612747827,-0.5025869376575642,-1.6257997479959987,-0.2544934442400218,-0.6880819197522469,0.1198953999896599,0.3375525795686849,-0.890868084399266,0.4838856133697045,-0.6880819197522469,0.6475336348346781,-0.5144467167060287,-0.3227275384149347,-0.8330650064020763,-0.7623490177638771,-0.9928579406042968,-0.8992229683229354,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,0.8620933683935694,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.6340097595424201,-0.6340097595424181,-0.2509324251406103,-0.2450109488000169,0.8098605603705895,0.2138976042069355,-0.2567400865505462,LADHEF,0.8761611100841331,0.8281220292493714,0.07510717346065293
DDEC_MAPFIS,-0.0054684572716913,-1.2090633144963734,0.3603974364223671,0.6786206275353941,1.3787524956120678,0.0602760063169873,-0.0096119702418266,-0.5121256091467119,-0.1504823183710715,1.2642988616404325,0.9082312961292848,-1.055355239101986,-0.9698935320612044,-0.1504823183710715,-0.5223517902768094,-0.1818769989793159,-0.2398909765287152,-0.093074637759437,0.0688594030923546,-0.1306629260137135,-0.0479747873480203,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-0.1153442954607081,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.3882551858170613,0.3882551858170616,0.7015847383268621,-0.298462371673629,-0.8080276201229093,-0.1520530272371185,-0.3086647514820313,MAPFIS,0.8088052658729937,0.833931249920208,0.07279225730962376
DDEC_ABUWOJ,0.7289212779690003,0.0169377397267036,0.6947337771070973,0.1355635395439094,-0.1512576425816896,0.0602760063169873,-0.0096119702418266,-0.2606439910109955,0.0576207531313189,-0.5278380760373051,-0.4481141277275423,0.907805897531716,-0.9698935320612044,0.0576207531313189,-0.676794572801094,0.5217936058554311,0.5600098507030503,0.065392648089748,0.3744007081767945,-0.1520907253731156,-0.1509613347627549,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,0.8309250755410732,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.6014120253153957,-0.6014120253153932,0.2268550765986914,-0.298462371673629,-0.032789533636441,-0.6473001486473389,-0.3526173918333925,ABUWOJ,0.7760476901324366,0.8698520820415467,0.07186839767658264
DDEC_TECVEE,-1.1936401319619951,-1.3500759065124286,-1.5258448479651388,0.3384742307488206,-0.7809291270922989,-0.7455707633920423,-0.5867219570949676,-0.2368076470844578,-0.8615011460042389,1.108975564234362,0.9912929994882628,-1.6004669205017288,0.4838856133697045,-0.8615011460042389,1.0901355662479222,-0.8640379794218075,-1.088974002955444,-1.009698348340039,-0.954642118473902,-0.8617686842705211,-0.9716353844739206,-0.1104507291135596,-0.1217161238900368,4.384562698086624,4.3757352323386085,-1.319687131281157,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.0466751314354427,0.0466751314354451,-0.287211882899798,-0.298462371673629,-0.1422864385074111,0.0014050883902268,-0.4467996788143817,TECVEE,0.8128661178791586,0.8367125189846711,0.07178415953826808
DDEC_XINFUW,0.2202379719443239,-0.5739824322817486,0.0245016052652279,0.3193455941595244,-0.1512576425816896,0.0602760063169873,-0.0096119702418266,-1.1329951038047197,-0.705423842377446,0.1342185766610117,0.126218886328462,-0.2638469005960934,-0.9698935320612044,-0.705423842377446,0.1559851368886748,-0.3691313307181507,-0.5203769756664538,-0.6576509242746298,-0.5153182540984415,-0.6611611801443295,-0.6512653008968344,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,0.4514052743371502,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.2044866732569236,-0.2044866732569225,0.6147061074223604,-0.298462371673629,-0.1594624235852104,0.118521244910913,0.0248776868205483,XINFUW,0.8359593580141123,0.776066053215994,0.07016628436107855
DDEC_OSAVEK,-0.4298761213326127,-0.3239461971545255,-1.3291555175209933,0.2411143752879188,-0.1512576425816896,0.0602760063169873,-0.0096119702418266,-0.7195780741554065,-0.705423842377446,0.7229539323979688,0.4823578959011856,-0.8560208314708466,-0.9698935320612044,-0.705423842377446,0.1559851368886748,-0.5062117086267814,-0.7539176772050984,-0.6478493777670745,-0.5354196557487335,-0.626799217393167,-0.6132304964538928,-0.1104507291135596,-0.1217161238900368,5.105957967840306,4.3757352323386085,-1.319687131281157,-2.5230123657741874,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,0.2044866732569236,-0.2044866732569225,0.6147061074223604,-0.298462371673629,-0.1594624235852104,-0.277729341072197,0.0111906406397781,OSAVEK,0.8060293125355922,0.8654857708706131,0.06897936018043181
DDEC_ISUCUV,-0.6204828670835305,-1.0591596262190468,-1.2377158748942887,0.896147559005972,0.2543115204210074,0.5793190066572914,1.2976086589943314,-0.5094632891542802,-0.6880819197522469,1.2698549090952849,1.3628653174960046,-1.7349342888945811,-0.9698935320612044,-0.6880819197522469,0.1252633557670496,-0.5153040785669112,-0.7704164704067641,-0.5261307474175234,-0.5174057073467411,-0.5340182955813039,-0.4858139015700379,-0.1104507291135596,-0.1217161238900368,-0.2143321465930949,-0.2285330228871162,-0.0106188314763213,0.3963516047584449,0.0,0.0,0.0,0.0,0.0,0.0,-0.2447633402406729,-0.2983793000147052,-0.2787267988142597,0.2787267988142621,1.0868725797294352,-0.298462371673629,-0.688184051197465,-0.279918536162034,-0.5260939039729107,ISUCUV,0.8129709661996021,0.8347350282714322,0.06838337880191384
